lat,lon,fire_val,date
42.22916666287601,-7.4559250467443245,9.0,2017-10-10
42.22916666287601,-7.444670820258673,8.0,2017-10-10
42.22083332954344,-7.45494095683031,9.0,2017-10-10
42.22083332954344,-7.443688215763396,9.0,2017-10-10
42.17916666288054,-7.506253381232467,9.0,2017-10-10
42.17083332954795,-7.527752067959459,8.0,2017-10-10
42.17083332954795,-7.516508226185059,9.0,2017-10-10
42.17083332954795,-7.505264384410663,9.0,2017-10-10
41.870833329575085,-8.510693580453413,9.0,2017-10-10
41.870833329575085,-8.499502661872937,9.0,2017-10-10
41.8624999962425,-8.509584310439095,9.0,2017-10-10
41.8624999962425,-8.498394850464818,9.0,2017-10-10
41.8624999962425,-8.129142671313614,8.0,2017-10-10
41.8624999962425,-8.117953211339335,8.0,2017-10-10
41.85416666290992,-8.116895440041409,8.0,2017-10-10
41.837499996244766,-8.159521590486841,9.0,2017-10-10
41.837499996244766,-8.14833650263148,9.0,2017-10-10
41.837499996244766,-8.137151414776117,9.0,2017-10-10
41.837499996244766,-8.125966326920754,9.0,2017-10-10
41.837499996244766,-8.114781239065392,9.0,2017-10-10
41.829166662912186,-8.180826599236125,8.0,2017-10-10
41.829166662912186,-8.169642967521517,8.0,2017-10-10
41.829166662912186,-8.158459335806908,9.0,2017-10-10
41.829166662912186,-8.1472757040923,9.0,2017-10-10
41.829166662912186,-8.136092072377691,9.0,2017-10-10
41.829166662912186,-8.124908440663082,9.0,2017-10-10
41.829166662912186,-8.113724808948476,9.0,2017-10-10
41.8208333295796,-8.179761882590082,8.0,2017-10-10
41.8208333295796,-8.168579706400621,8.0,2017-10-10
41.8208333295796,-8.157397530211162,9.0,2017-10-10
41.8208333295796,-8.1462153540217,9.0,2017-10-10
41.8208333295796,-8.13503317783224,9.0,2017-10-10
41.8208333295796,-8.12385100164278,9.0,2017-10-10
41.8208333295796,-8.112668825453321,9.0,2017-10-10
41.81249999624702,-8.156336173479371,9.0,2017-10-10
41.81249999624702,-8.145155452199756,9.0,2017-10-10
41.81249999624702,-8.133974730920139,9.0,2017-10-10
41.81249999624702,-8.122794009640524,9.0,2017-10-10
41.81249999624702,-8.11161328836091,9.0,2017-10-10
41.80416666291444,-8.155275265391458,9.0,2017-10-10
41.80416666291444,-8.144095998406687,9.0,2017-10-10
41.7374999962538,-7.398571258602278,8.0,2017-10-10
41.7374999962538,-7.365068294412379,8.0,2017-10-10
41.7374999962538,-7.353900639682415,8.0,2017-10-10
41.729166662921216,-7.375279034333861,9.0,2017-10-10
41.729166662921216,-7.364112828377262,8.0,2017-10-10
41.729166662921216,-7.352946622420662,8.0,2017-10-10
41.56249999626962,-8.069016314210623,8.0,2017-10-10
41.56249999626962,-8.057878955598879,8.0,2017-10-10
41.55416666293704,-8.067975943792787,8.0,2017-10-10
41.55416666293704,-8.056840021165055,8.0,2017-10-10
41.55416666293704,-8.045704098537323,8.0,2017-10-10
41.55416666293704,-8.034568175909586,8.0,2017-10-10
41.42083332961576,-7.806902918962675,8.0,2017-10-10
41.42083332961576,-7.795789889896535,8.0,2017-10-10
41.42083332961576,-7.784676860830398,8.0,2017-10-10
41.42083332961576,-7.773563831764257,8.0,2017-10-10
41.41249999628318,-7.772566536324077,8.0,2017-10-10
41.329166662957384,-8.028953759186566,8.0,2017-10-10
41.3208333296248,-8.027927015971134,8.0,2017-10-10
41.3208333296248,-8.01683105603199,8.0,2017-10-10
41.04583332964965,-7.883791170202205,8.0,2017-10-10
41.04583332964965,-7.872741708155672,8.0,2017-10-10
41.03749999631708,-7.882793000019502,8.0,2017-10-10
41.03749999631708,-7.871744936950099,8.0,2017-10-10
40.962499996323864,-7.99521880448592,9.0,2017-10-10
40.962499996323864,-7.984183305790978,9.0,2017-10-10
40.962499996323864,-7.973147807096035,8.0,2017-10-10
40.962499996323864,-7.962112308401092,8.0,2017-10-10
40.954166662991284,-7.994209495389072,9.0,2017-10-10
40.954166662991284,-7.983175389805374,9.0,2017-10-10
40.954166662991284,-7.972141284221676,8.0,2017-10-10
40.954166662991284,-7.961107178637977,8.0,2017-10-10
40.954166662991284,-7.806629700466207,8.0,2017-10-10
40.954166662991284,-7.795595594882512,8.0,2017-10-10
40.9458333296587,-8.004233323212787,9.0,2017-10-10
40.9458333296587,-7.9932006101552915,9.0,2017-10-10
40.9458333296587,-7.982167897097796,9.0,2017-10-10
40.9458333296587,-7.805644488177871,8.0,2017-10-10
40.9458333296587,-7.794611775120378,9.0,2017-10-10
40.93749999632612,-7.7936283684924685,9.0,2017-10-10
40.16249999639618,-7.889324999080381,8.0,2017-10-10
40.16249999639618,-7.87842061069188,8.0,2017-10-10
40.16249999639618,-7.867516222303378,9.0,2017-10-10
40.16249999639618,-7.8566118339148785,9.0,2017-10-10
40.154166663063606,-7.8774537624501795,8.0,2017-10-10
40.154166663063606,-7.866550712259936,9.0,2017-10-10
40.154166663063606,-7.855647662069695,9.0,2017-10-10
43.5291666627585,-5.729696433870544,9.0,2017-10-11
42.96249999614306,-6.5990260286901075,9.0,2017-10-11
42.96249999614306,-6.587638580840773,9.0,2017-10-11
42.96249999614306,-4.241824323877594,8.0,2017-10-11
42.96249999614306,-4.230436876028259,8.0,2017-10-11
42.95416666281047,-6.609518280863495,8.0,2017-10-11
42.95416666281047,-6.598132375125572,9.0,2017-10-11
42.95416666281047,-6.586746469387651,9.0,2017-10-11
42.94583332947789,-6.608623467392972,8.0,2017-10-11
42.94583332947789,-6.597239103108057,9.0,2017-10-11
42.94583332947789,-6.585854738823143,9.0,2017-10-11
42.679166662835335,-7.203636181653083,9.0,2017-10-11
42.679166662835335,-7.192300798204378,9.0,2017-10-11
42.670833329502756,-7.202670278396206,9.0,2017-10-11
42.670833329502756,-7.1913364148582115,9.0,2017-10-11
42.670833329502756,-7.180002551320216,9.0,2017-10-11
42.662499996170176,-7.213037130730738,9.0,2017-10-11
42.662499996170176,-7.201704786456219,9.0,2017-10-11
42.662499996170176,-7.190372442181701,9.0,2017-10-11
42.42083332952536,-8.573665671101018,8.0,2017-10-11
42.42083332952536,-8.562377105372116,8.0,2017-10-11
42.41249999619278,-8.572526423892851,8.0,2017-10-11
42.24583332954118,-7.255264893743096,9.0,2017-10-11
42.24583332954118,-7.244007694528599,9.0,2017-10-11
42.24583332954118,-7.232750495314103,9.0,2017-10-11
42.24583332954118,-7.221493296099606,9.0,2017-10-11
42.2374999962086,-7.45690955426653,8.0,2017-10-11
42.2374999962086,-7.445653841731788,8.0,2017-10-11
42.2374999962086,-7.254306728641176,9.0,2017-10-11
42.2374999962086,-7.243051016106433,9.0,2017-10-11
42.2374999962086,-7.231795303571693,9.0,2017-10-11
42.2374999962086,-7.22053959103695,9.0,2017-10-11
42.22916666287601,-7.444670820258673,8.0,2017-10-11
42.22916666287601,-7.253348970002593,9.0,2017-10-11
42.22916666287601,-7.24209474351694,9.0,2017-10-11
42.22916666287601,-7.2308405170312895,9.0,2017-10-11
42.22916666287601,-7.219586290545638,9.0,2017-10-11
42.22083332954344,-7.353666287228089,8.0,2017-10-11
42.22083332954344,-7.342413546161174,9.0,2017-10-11
42.21249999621086,-7.341444721535372,9.0,2017-10-11
41.74583332958638,-7.9021411618071085,8.0,2017-10-11
41.7374999962538,-7.923451030910663,9.0,2017-10-11
41.7374999962538,-7.912283376180699,9.0,2017-10-11
41.7374999962538,-7.901115721450732,8.0,2017-10-11
41.729166662921216,-7.91125692025063,9.0,2017-10-11
41.695833329590904,-7.851353345507132,9.0,2017-10-11
41.695833329590904,-7.516540836103841,9.0,2017-10-11
41.695833329590904,-7.505380419123732,9.0,2017-10-11
41.687499996258325,-7.850336284038313,9.0,2017-10-11
41.687499996258325,-7.839177312774575,9.0,2017-10-11
41.687499996258325,-7.51556714612623,9.0,2017-10-11
41.687499996258325,-7.504408174862494,9.0,2017-10-11
41.679166662925745,-7.52575139347974,9.0,2017-10-11
41.679166662925745,-7.514593867321874,9.0,2017-10-11
41.679166662925745,-7.503436341164011,9.0,2017-10-11
41.41249999628318,-7.739231726304103,9.0,2017-10-11
41.4041666629506,-7.760459482907519,8.0,2017-10-11
41.4041666629506,-7.749349304692905,8.0,2017-10-11
41.4041666629506,-7.738239126478292,9.0,2017-10-11
41.28749999629448,-8.411984492680165,8.0,2017-10-11
41.237499996299,-7.82929270419454,9.0,2017-10-11
41.237499996299,-7.818210902773172,8.0,2017-10-11
41.237499996299,-7.8071291013518085,8.0,2017-10-11
