,lat,lon,type,subtype
257,42.9336584,-7.9830771,tourism,information
258,42.9366383,-7.978195,tourism,information
259,43.0049706,-7.5542919,tourism,hotel
260,42.8655886,-8.1126618,tourism,picnic_site
261,42.9183104,-8.0432654,tourism,picnic_site
262,42.85641,-8.1962238,tourism,museum
263,42.9262961,-8.1640437,tourism,hostel
264,42.9327386,-8.1598373,tourism,guest_house
265,42.9262633,-8.1625252,tourism,hostel
266,42.9333593,-8.1599368,tourism,attraction
267,42.9863433,-8.2177972,tourism,hotel
268,42.9391104,-8.1576124,tourism,hotel
269,42.9286297,-8.1140723,tourism,information
270,42.9157424,-8.0715163,tourism,information
271,42.9163506,-8.0447417,tourism,information
272,42.91866,-8.0879002,tourism,information
273,42.916218,-8.0541258,tourism,information
274,42.930614,-8.1363001,tourism,information
275,42.9245383,-8.0989819,tourism,guest_house
276,42.9181707,-8.0854148,tourism,information
277,42.9267482,-8.1044431,tourism,information
278,42.9195934,-8.0910514,tourism,information
279,42.9166758,-8.0656664,tourism,information
280,42.9155077,-8.0601107,tourism,information
281,42.9184225,-8.0818415,tourism,information
282,42.9138255,-8.0395401,tourism,information
283,42.9110775,-8.0245845,tourism,information
284,42.9309411,-8.126426,tourism,information
285,42.9247497,-8.0976048,tourism,hostel
286,42.9306052,-8.1323952,tourism,information
287,42.9126018,-8.0360947,tourism,information
288,42.9299363,-8.1484932,tourism,information
289,42.9288484,-8.2136885,tourism,information
290,42.9270919,-8.1717855,tourism,information
291,42.9276341,-8.2013229,tourism,information
292,43.010726,-7.55389,tourism,hostel
293,42.9210278,-8.233659,tourism,information
294,42.9189814,-8.2397091,tourism,information
295,42.9234209,-8.228223,tourism,information
296,42.9211352,-8.2543752,tourism,information
297,42.9236334,-8.2651934,tourism,information
298,42.9250924,-8.2871954,tourism,information
299,42.9257221,-8.2732348,tourism,information
300,42.9193131,-8.3040061,tourism,information
301,42.9165839,-8.323538,tourism,information
302,42.9177277,-8.3054466,tourism,guest_house
303,42.9060314,-8.3660194,tourism,guest_house
304,42.9156477,-8.3462188,tourism,information
305,42.9146762,-8.3502882,tourism,information
306,42.9056212,-8.3629244,tourism,guest_house
307,42.903807,-8.3603609,tourism,hostel
308,42.9142277,-8.3521195,tourism,motel
309,42.9179231,-8.3410211,tourism,information
310,42.9124944,-8.356208,tourism,information
311,42.9057406,-8.3659629,tourism,guest_house
312,42.9100728,-8.3616464,tourism,information
313,42.9046087,-8.3849179,tourism,information
314,42.9084982,-8.4149682,tourism,information
315,42.9072734,-8.3642263,tourism,information
316,42.9058691,-8.3737113,tourism,information
317,42.9086592,-8.402223,tourism,guest_house
318,42.9037473,-8.3800597,tourism,information
319,42.9058441,-8.3981124,tourism,information
320,42.9037508,-8.3888079,tourism,information
321,42.8744226,-7.8587975,tourism,hotel
322,42.946565,-7.8168318,tourism,hotel
323,43.0172439,-7.2450687,tourism,hostel
324,43.01127,-7.5507126,tourism,hotel
325,43.1467294,-6.9621317,tourism,information
326,43.1160445,-7.0781555,tourism,hostel
327,42.4567006,-7.354569,tourism,picnic_site
328,42.9673518,-9.039521,tourism,hostel
329,42.9243964,-9.2911056,tourism,viewpoint
330,42.9663801,-9.040308,tourism,hotel
331,42.4550287,-7.3482389,tourism,viewpoint
332,42.9573438,-8.9261284,tourism,hostel
333,42.9042938,-9.2615977,tourism,hostel
334,42.8355178,-8.6048465,tourism,guest_house
335,43.2966905,-8.3709155,tourism,hotel
336,43.2961067,-8.3708333,tourism,hotel
337,42.9410476,-8.4688096,tourism,hotel
338,42.9364112,-8.4736495,tourism,information
339,42.9205806,-8.4921893,tourism,information
340,43.5149103,-8.1507542,tourism,hotel
341,43.3531112,-8.2074242,tourism,hotel
342,43.1276693,-7.067719,tourism,hostel
343,42.883237,-9.2715772,tourism,information
344,42.7602194,-9.0711763,tourism,hotel
345,43.5675638,-7.2347295,tourism,picnic_site
346,43.5677038,-7.2340751,tourism,viewpoint
347,42.063655,-7.4619364,tourism,hostel
348,43.5661502,-7.2302505,tourism,hotel
349,43.5651697,-7.2270649,tourism,hotel
350,42.6837813,-7.0067989,tourism,hostel
351,43.3415659,-8.2044345,tourism,information
352,43.3155456,-8.3607386,tourism,information
353,43.3079208,-8.3526728,tourism,hotel
354,43.3714119,-8.3960019,tourism,museum
355,42.997787,-7.5307877,tourism,picnic_site
356,43.0003806,-7.5598044,tourism,viewpoint
357,42.4732733,-7.9863653,tourism,hostel
358,43.0039757,-7.5848954,tourism,viewpoint
359,43.0016582,-7.6021803,tourism,viewpoint
360,42.9999143,-7.5901255,tourism,viewpoint
361,42.2742586,-7.2910255,tourism,hotel
362,42.2593878,-7.2984169,tourism,hostel
363,42.2785435,-7.2981032,tourism,hotel
364,43.5653337,-7.2430793,tourism,hotel
365,42.7572808,-8.2728167,tourism,viewpoint
366,43.7111613,-7.9717415,tourism,information
367,43.7119673,-7.9725962,tourism,viewpoint
368,42.8790969,-8.539843,tourism,hotel
369,42.8983017,-8.5647956,tourism,viewpoint
370,42.88733,-8.5667902,tourism,viewpoint
371,42.8071214,-8.4464243,tourism,viewpoint
372,42.7462064,-8.5566537,tourism,viewpoint
373,42.7469589,-8.5552761,tourism,picnic_site
374,42.8796279,-8.5525372,tourism,hotel
375,41.8946081,-8.8691914,tourism,viewpoint
376,41.8886103,-8.8707593,tourism,viewpoint
377,41.8907497,-8.8713723,tourism,viewpoint
378,41.8874076,-8.871219,tourism,viewpoint
379,42.039751,-7.1653574,tourism,picnic_site
380,43.5242154,-7.0172643,tourism,picnic_site
381,41.8583899,-8.853412,tourism,hotel
382,41.8780284,-8.8353285,tourism,artwork
383,41.9565633,-8.8373019,tourism,picnic_site
384,41.9590767,-8.8346768,tourism,picnic_site
385,41.8556618,-8.8563463,tourism,picnic_site
386,42.1703609,-8.7343182,tourism,viewpoint
387,42.7036467,-8.9833898,tourism,viewpoint
388,42.1623346,-8.6206719,tourism,hotel
389,43.5517603,-7.0374564,tourism,viewpoint
390,43.3923612,-8.1825949,tourism,picnic_site
391,43.4860295,-8.1644816,tourism,information
392,43.2319556,-8.2478815,tourism,information
393,43.146057,-8.3661813,tourism,information
394,43.0959987,-8.3817897,tourism,guest_house
395,42.9669713,-8.4438795,tourism,hotel
396,42.7885975,-8.8856518,tourism,hotel
397,42.9383265,-8.4695327,tourism,picnic_site
398,43.2456049,-7.5510307,tourism,information
399,42.4071234,-7.4708952,tourism,viewpoint
400,42.4074752,-7.4718428,tourism,information
401,42.4094935,-7.472541,tourism,information
402,42.1584957,-8.6209067,tourism,hotel
403,42.1610535,-8.6164324,tourism,artwork
404,42.1602949,-8.6194867,tourism,information
405,42.759648,-8.2784507,tourism,information
406,42.7626919,-8.2737808,tourism,information
407,42.1627345,-8.6215731,tourism,information
408,42.8860273,-8.5366235,tourism,viewpoint
409,42.3558615,-7.2541054,tourism,hotel
410,42.5549311,-8.6376091,tourism,information
411,42.4042176,-8.524789,tourism,attraction
412,42.4075322,-8.5256412,tourism,attraction
413,42.7833525,-8.886929,tourism,guest_house
414,42.6245826,-8.959838,tourism,viewpoint
415,42.6166599,-8.9699478,tourism,viewpoint
416,42.5554492,-8.631624,tourism,picnic_site
417,42.5557075,-8.6314305,tourism,picnic_site
418,43.195783,-8.9525634,tourism,picnic_site
419,42.6257968,-8.9430486,tourism,hotel
420,41.9263649,-7.4221526,tourism,hotel
421,43.010062,-7.5585094,tourism,information
422,42.2346427,-8.7165068,tourism,information
423,43.3767222,-8.1519346,tourism,hostel
424,43.3764523,-8.1507468,tourism,hotel
425,43.1342085,-8.0346979,tourism,hotel
426,43.0596067,-7.2030989,tourism,viewpoint
427,42.8530574,-7.767551,tourism,viewpoint
428,43.456321,-7.8535347,tourism,museum
429,43.4640506,-8.253145,tourism,picnic_site
430,42.7156283,-8.9978994,tourism,viewpoint
431,42.1973055,-7.7592287,tourism,artwork
432,42.1973236,-7.7585101,tourism,artwork
433,42.1976585,-7.7582259,tourism,artwork
434,42.1983536,-7.7579399,tourism,artwork
435,42.1980694,-7.7581191,tourism,artwork
436,42.1986468,-7.7575688,tourism,artwork
437,42.1972711,-7.758711,tourism,artwork
438,42.1974721,-7.7583073,tourism,artwork
439,42.1972856,-7.7585951,tourism,artwork
440,42.197597,-7.7582766,tourism,artwork
441,42.1983155,-7.7580069,tourism,artwork
442,42.1979861,-7.758168,tourism,artwork
443,42.198578,-7.7576883,tourism,artwork
444,42.1972892,-7.7588413,tourism,artwork
445,42.1973852,-7.7584015,tourism,artwork
446,42.1978069,-7.7582349,tourism,artwork
447,42.1975137,-7.7582766,tourism,artwork
448,42.1982558,-7.7580413,tourism,artwork
449,42.1978974,-7.758215,tourism,artwork
450,42.1984459,-7.7577824,tourism,artwork
451,42.1972802,-7.7591291,tourism,artwork
452,42.1973291,-7.7584576,tourism,artwork
453,42.1977273,-7.7582096,tourism,artwork
454,42.1983608,-7.757882,tourism,artwork
455,42.1981128,-7.7581082,tourism,artwork
456,42.1987138,-7.7575218,tourism,artwork
457,42.1971065,-7.7580803,tourism,artwork
458,42.1984205,-7.7578476,tourism,artwork
459,42.1972711,-7.7585282,tourism,artwork
460,42.1976368,-7.7583037,tourism,artwork
461,42.1983101,-7.7579453,tourism,artwork
462,42.1980332,-7.7581336,tourism,artwork
463,42.1985997,-7.7575888,tourism,artwork
464,42.1972657,-7.7587653,tourism,artwork
465,42.1987337,-7.7574367,tourism,artwork
466,42.1974196,-7.7583508,tourism,artwork
467,42.1975626,-7.7582892,tourism,artwork
468,42.1982703,-7.7579815,tourism,artwork
469,42.1979409,-7.7581824,tourism,artwork
470,42.1984875,-7.7577679,tourism,artwork
471,42.1973164,-7.7589119,tourism,artwork
472,42.1973146,-7.7584123,tourism,artwork
473,42.1978051,-7.7581698,tourism,artwork
474,42.198397,-7.7579001,tourism,artwork
475,42.1981544,-7.7580793,tourism,artwork
476,42.1981943,-7.7580612,tourism,artwork
477,42.1978667,-7.7582295,tourism,artwork
478,42.1984585,-7.7578639,tourism,artwork
479,42.2303187,-8.7072373,tourism,information
480,43.7324573,-7.6751301,tourism,information
481,42.8746227,-8.5469618,tourism,hotel
482,42.874032,-8.544913,tourism,hotel
483,41.9487026,-7.7148805,tourism,hotel
484,42.9258038,-8.4006948,tourism,hotel
485,42.8549907,-8.6637782,tourism,hotel
486,43.7333511,-7.6709275,tourism,hotel
487,42.8627008,-8.5557985,tourism,viewpoint
