,lat,lon,type,subtype
0,18.4928344,95.5071615,place,town
1,17.654413,95.786285,place,town
2,16.5255057,97.6084052,place,town
3,17.95,96.733333,place,town
4,16.705278,96.001667,place,town
5,16.2558972,97.7292529,place,town
6,25.3833313,97.3999925,place,city
7,18.483333,96.433333,place,town
8,16.716667,95.933333,place,town
9,20.001873,95.546135,place,town
10,23.633333,94.416667,place,town
11,17.0455708,95.6363209,place,town
12,16.383333,95.266667,place,town
13,22.9139433,93.6790091,place,town
14,20.1491458,94.9213518,place,city
15,22.0333331,96.466667,place,city
16,19.674167,97.2094441,place,city
17,16.7967129,96.1609916,place,city
18,16.6044622,95.1777138,place,town
19,17.2932802,96.5786126,place,town
20,16.9136941,97.3689718,place,city
21,18.816667,95.216667,place,city
22,20.4318725,96.1399956,place,town
23,16.783333,94.733333,place,city
24,22.922696,96.505135,place,city
25,22.933333,97.75,place,city
26,22.5666618,95.6999989,place,city
27,21.8774215,95.9839956,place,city
28,21.3343349,95.0944271,place,town
29,16.733333,95.65,place,town
30,14.0797232,98.1990191,place,city
31,16.7648126,96.2509473,place,town
32,24.266667,97.233333,place,town
33,19.738964,96.2088371,place,town
34,17.336667,96.479722,place,city
35,21.4587531,95.3924129,place,city
36,20.15,92.9,place,city
37,18.9342565,96.4326678,place,city
38,16.7608437,96.5237188,place,town
39,18.283333,95.316667,place,town
40,20.4608216,94.872961,place,town
41,21.9812746,96.082375,place,city
42,16.4433836,95.7256825,place,town
43,22.1182175,95.1324747,place,city
44,17.783333,95.75,place,town
45,16.0793199,97.5705296,place,town
46,20.8814233,95.8619463,place,city
47,16.2905973,95.3968502,place,town
48,17.3091636,97.0096713,place,town
49,16.905556,96.563056,place,town
50,19.322687,95.1794744,place,town
51,19.366667,95.216667,place,town
52,20.8947519,94.8198211,place,town
53,17.6457472,95.4609517,place,city
54,16.2890879,95.6800743,place,town
55,20.1837903,94.8767199,place,town
56,12.4319552,98.5955711,place,city
57,16.7709196,96.1826222,railway,crossing
58,16.8188535,96.179931,railway,crossing
59,16.864249,96.1586943,railway,stop
60,16.8814267,96.1547907,railway,level_crossing
61,16.7810746,96.1619433,railway,station
62,20.4375602,99.8856121,place,town
63,20.3440914,100.0838118,tourism,viewpoint
64,24.0200662,97.8554177,place,city
65,22.1038575,92.8481045,place,village
66,22.9261,93.1034,place,village
67,23.6973611,93.3806617,place,village
68,23.9482681,93.3014668,place,village
69,23.9889166,93.5534607,place,village
70,20.4490789,99.8842143,place,city
71,21.1999599,94.9071683,place,city
72,21.1708105,94.8595191,place,locality
73,15.7698492,94.985186,place,village
74,15.7807687,94.9784436,place,village
75,15.8655758,95.1984319,place,village
76,15.8528573,95.2116916,place,village
77,15.8938678,95.2231226,place,village
78,17.3145946,95.9588329,place,town
79,16.1448288,94.758597,place,town
80,16.0693179,94.6109269,place,village
81,15.9305379,94.6091256,place,village
82,15.9486946,94.5974526,place,village
83,15.9665197,94.5577988,place,village
84,15.9325187,94.8065361,place,village
85,15.9227795,94.7595009,place,village
86,16.8966136,96.1515866,railway,level_crossing
87,16.9342939,96.1117059,railway,level_crossing
88,16.5453441,94.693045,place,town
89,16.6038359,94.9289552,place,town
90,16.4359635,95.1318664,place,town
91,16.6449409,94.7352437,place,village
92,16.4007259,94.6527595,place,village
93,16.2245174,94.935503,place,town
94,26.01377,98.62816,tourism,museum
95,26.0131289,98.6255549,tourism,hotel
96,26.133333,98.6,place,village
97,26.0759514,98.6016094,place,village
98,16.7963323,96.1426506,tourism,attraction
99,17.1024363,96.0483731,railway,level_crossing
100,17.1023434,96.0482671,railway,level_crossing
101,16.6774876,96.1441145,place,village
102,16.757471,96.1525092,place,town
103,16.7148078,96.1076849,place,village
104,16.7195028,96.1208258,place,village
105,16.7218014,96.1314706,place,village
106,16.9831085,95.466618,place,town
107,16.7175622,94.8834877,place,village
108,16.9198558,96.3324448,place,village
109,16.8583797,96.2134417,railway,level_crossing
110,16.7746637,96.1490011,shop,jewelry
111,16.7864052,96.1348347,railway,stop
112,16.7841193,96.143586,railway,stop
113,20.9009263,100.6441467,place,village
114,9.9781142,98.5520893,place,town
115,19.5861353,97.9457558,place,village
116,17.9683358,97.7398166,tourism,information
117,17.9785632,97.7400518,place,village
118,19.7540045,96.1344976,place,city
119,14.0333854,93.2943335,place,locality
120,20.4428358,99.8776502,tourism,viewpoint
121,20.3645622,100.0772924,tourism,hotel
122,20.35485,100.0805563,tourism,hotel
123,20.3536224,100.0812531,tourism,viewpoint
124,20.7685691,92.3298978,place,village
125,21.1166538,92.1955149,place,union
126,16.6926434,98.5191219,tourism,motel
127,16.8167043,96.1262444,railway,stop
128,16.8337627,96.1220146,railway,level_crossing
129,16.802708,96.1816106,railway,stop
130,16.8846515,96.2322219,railway,level_crossing
131,16.7989622,96.1808863,railway,crossing
132,16.801016,96.1813149,railway,crossing
133,16.8026811,96.1817221,railway,stop
134,16.9128853,96.2201463,railway,stop
135,16.9061724,96.2240007,railway,level_crossing
136,16.8612532,96.2139522,railway,level_crossing
137,16.6782923,96.2485674,railway,level_crossing
138,16.7716242,96.256724,railway,level_crossing
139,16.794548,96.1619433,tourism,hotel
140,16.815944,96.1522157,tourism,hotel
141,16.7926254,96.1414868,tourism,hotel
142,16.8293859,96.1551101,tourism,hotel
143,16.8395969,96.1711215,railway,level_crossing
144,16.8251886,96.1308134,tourism,hotel
145,16.8061396,96.1512582,place,suburb
146,16.8061661,96.1321384,place,suburb
147,16.8546964,96.1163039,railway,level_crossing
148,17.1750495,95.9999652,place,country
149,16.7976803,96.1847337,railway,crossing
150,23.7738508,98.8255333,place,town
151,20.658783,96.9317297,place,town
152,23.765206,98.8248488,place,city
153,20.4438955,99.8723746,tourism,guest_house
154,19.9400929,99.0414759,tourism,viewpoint
155,19.7403718,98.9632999,place,village
156,21.8048978,96.05931,railway,level_crossing
157,21.8086701,95.9735381,railway,level_crossing
158,21.805656,95.9443301,railway,level_crossing
159,21.8031139,95.9338416,railway,level_crossing
160,21.816288,96.0604298,railway,level_crossing
161,21.8280808,96.0620289,railway,level_crossing
162,21.8410481,96.0651062,railway,level_crossing
163,21.9237935,96.110272,railway,level_crossing
164,21.930729,96.0869457,railway,level_crossing
165,21.8543638,96.0717963,railway,level_crossing
166,21.8929946,96.07551,railway,level_crossing
167,21.8653444,96.0739344,railway,level_crossing
168,21.9095202,96.0546703,railway,level_crossing
169,21.9186038,96.0651862,railway,level_crossing
170,21.9244234,96.0748502,railway,level_crossing
171,21.9303647,96.0783198,railway,level_crossing
172,21.9319615,96.0808792,railway,level_crossing
173,21.9517027,96.0829257,railway,level_crossing
174,21.9614802,96.0842673,railway,level_crossing
175,21.9661258,96.084601,railway,level_crossing
176,21.8999374,96.0458949,railway,level_crossing
177,21.8842615,96.0176826,railway,level_crossing
178,21.9116736,95.9689779,railway,level_crossing
179,21.9025101,95.9724035,railway,level_crossing
180,21.8962111,95.9749519,railway,level_crossing
181,21.8915616,95.976796,railway,level_crossing
182,21.9355573,95.9279498,railway,level_crossing
183,21.9339251,95.946721,railway,level_crossing
184,21.9347452,95.9132588,railway,level_crossing
185,21.9564844,95.9554566,railway,level_crossing
186,22.0613993,96.1109729,railway,level_crossing
187,22.0254353,96.0955412,railway,level_crossing
188,22.3871145,95.1436405,place,town
189,25.3018588,96.9416995,place,town
190,23.2492324,96.5197849,place,village
191,22.6196887,97.2992821,place,town
192,21.9125244,96.134065,railway,level_crossing
193,21.9158455,96.1281388,railway,level_crossing
194,21.9180227,96.1233123,railway,level_crossing
195,21.9193106,96.1203951,railway,level_crossing
196,21.9278389,96.100974,railway,level_crossing
197,21.9280038,96.1004571,railway,level_crossing
198,21.9814654,96.1198063,railway,level_crossing
199,21.9328753,96.1148706,railway,level_crossing
200,21.9509779,96.1159079,railway,level_crossing
201,22.0235562,96.1082878,railway,level_crossing
202,21.9823133,96.1207527,railway,level_crossing
203,21.9827321,96.1210779,railway,level_crossing
204,21.9830627,96.1212316,railway,level_crossing
205,21.9838417,96.1214552,railway,level_crossing
206,21.9857416,96.1213404,railway,level_crossing
207,21.9894871,96.1229305,railway,level_crossing
208,21.9919579,96.1233672,railway,level_crossing
209,21.9674409,96.1166127,railway,level_crossing
210,21.9673551,96.1166077,railway,level_crossing
211,24.8688705,94.9168779,place,town
212,16.7179183,96.2601459,railway,level_crossing
213,16.9488779,96.2786565,railway,level_crossing
214,16.9685422,96.298624,railway,level_crossing
215,21.2169406,92.1646105,place,village
216,21.1889335,92.1675288,place,village
217,21.1687651,92.1549975,place,village
218,21.1438459,92.1598754,place,village
219,21.0148402,92.2452823,place,village
220,21.9858089,96.084482,shop,beverages
221,20.0605682,99.3570871,tourism,attraction
222,20.0614453,99.3587097,tourism,attraction
223,20.0707266,99.3551998,tourism,attraction
224,17.3052656,96.4639894,tourism,hotel
225,16.7788019,96.1620988,tourism,hotel
226,16.7790315,96.1629608,tourism,hotel
227,21.9645845,96.0844801,railway,level_crossing
228,21.9630657,96.0843667,railway,level_crossing
229,21.9836734,96.081358,tourism,hotel
230,21.8809604,95.9823063,tourism,hotel
231,21.7232602,95.7194372,place,village
232,22.0453356,94.9847568,tourism,attraction
233,22.0263885,95.2458505,railway,level_crossing
234,22.1253072,95.1237343,tourism,hotel
235,22.116735,95.1319464,tourism,artwork
236,22.1156327,95.136599,railway,station
237,21.1317111,94.8623644,place,town
238,21.1915953,94.8950356,tourism,hotel
239,22.1203592,95.1290809,tourism,hotel
240,21.1320427,94.8584263,tourism,hotel
241,21.1321443,94.8609693,tourism,guest_house
242,21.1320971,94.8593381,tourism,guest_house
243,21.1327324,94.8630115,tourism,hotel
244,21.1674148,94.8537835,tourism,hotel
245,21.169075,94.8549486,tourism,hotel
246,21.1849469,94.8852772,tourism,hotel
247,21.1852097,94.8863796,tourism,guest_house
248,21.1962059,94.8998091,tourism,guest_house
249,21.1962737,94.9088914,tourism,hotel
250,21.1993815,94.9048089,tourism,guest_house
251,20.592956,96.8754582,tourism,hotel
252,20.598869,96.8787068,tourism,hotel
253,20.6028862,96.8814634,place,village
254,20.5818564,96.9425207,place,village
255,20.5978708,96.9354815,tourism,hotel
256,20.6611198,96.9366592,tourism,hotel
257,20.7618694,96.9371335,place,town
258,10.1582355,97.9837375,tourism,viewpoint
259,9.9462299,97.8623511,sport,scuba_diving
260,9.860141,97.8678457,sport,scuba_diving
261,9.8605209,97.8697937,sport,scuba_diving
262,10.0906524,97.9943998,sport,scuba_diving
263,10.121047,97.9538686,sport,scuba_diving
264,17.9818432,97.7387208,tourism,viewpoint
265,21.9874359,96.1116746,tourism,hotel
266,17.5934751,94.5739874,tourism,guest_house
267,17.5958274,94.5801887,place,town
268,18.4664443,94.3668616,place,town
269,18.4370698,94.320716,place,town
270,17.3936573,95.0691439,place,city
271,17.3412298,95.1113727,place,town
272,16.7803239,94.7328684,tourism,hotel
273,16.9647189,94.4482538,place,town
274,18.8548345,94.2387634,place,town
275,18.8546145,94.2396357,tourism,guest_house
276,18.854936,94.239772,tourism,guest_house
277,18.8553421,94.2400295,tourism,guest_house
278,18.8538395,94.2389352,tourism,guest_house
279,20.4487774,94.8776516,tourism,guest_house
280,20.4530397,94.8731455,tourism,guest_house
281,20.1389321,94.9711223,railway,level_crossing
282,17.7985366,94.4845975,tourism,guest_house
283,17.7045571,94.536292,place,village
284,17.6849831,94.5497794,place,village
285,18.8206183,95.2504881,railway,level_crossing
286,21.632949,95.2487324,place,town
287,17.4679129,97.0982752,place,village
288,17.4816761,97.0981825,tourism,attraction
289,24.7522047,97.5603908,place,town
290,16.7848039,96.1580488,tourism,hotel
291,16.8116459,96.1429088,tourism,hotel
292,23.9821355,97.8932047,place,suburb
293,24.0146272,97.8609967,tourism,hotel
294,24.0824068,98.0720463,place,town
295,16.8659972,96.1429992,tourism,hotel
296,22.180677,99.180828,tourism,hotel
297,22.172738,99.1915418,place,village
298,22.186239,99.2082308,place,village
299,20.4503289,96.9058959,shop,blacksmith
300,20.4613661,96.9093775,tourism,attraction
301,20.5099805,96.9020799,tourism,attraction
302,23.488279,98.9085579,place,town
303,20.3515154,100.0816032,tourism,museum
304,16.71109,98.50952,place,hamlet
305,16.64525,98.60386,place,village
306,16.7167,98.4833,place,hamlet
307,16.6667,98.56671,place,hamlet
308,16.71599,98.49926,place,hamlet
309,16.79853,98.52884,place,hamlet
310,16.6897,98.51902,place,village
311,16.6333,98.5333,place,hamlet
312,16.6871674,98.507114,place,town
313,16.8331911,98.5381513,place,village
314,16.6161283,98.5726365,place,village
315,16.2990699,98.712798,place,village
316,16.3156885,98.7243693,place,village
317,16.2942546,98.7144962,place,village
318,16.3932982,98.6914882,place,town
319,16.3667,98.81671,place,hamlet
320,16.3295665,98.6709574,place,hamlet
321,16.2833,98.8833,place,hamlet
322,16.36426,98.72404,place,hamlet
323,16.4826317,98.6449187,place,village
324,16.422952,98.8260344,place,hamlet
325,16.4167,98.8334,place,hamlet
326,16.2667,98.6833,place,hamlet
327,16.3667,98.6667,place,hamlet
328,16.45,98.9,place,hamlet
329,16.4206518,98.675189,place,hamlet
330,16.1292595,98.8780522,place,hamlet
331,16.2283244,98.924757,place,hamlet
332,16.98424,98.5167,place,town
333,17.4659775,98.028536,place,village
334,17.44049,98.05731,tourism,guest_house
335,17.45,98.05001,place,hamlet
336,19.49872,97.90962,tourism,camp_site
337,19.49984,97.91268,tourism,guest_house
338,19.5116,97.92024,place,village
339,19.5000328,97.9130728,place,village
340,19.8687118,97.0053025,place,town
341,19.7446752,97.0892449,place,town
342,19.9008392,99.0388433,place,village
343,21.8789893,96.0092852,railway,level_crossing
344,20.6627847,96.9334222,tourism,hotel
345,20.662706,96.9353611,tourism,museum
346,20.662082,96.9301928,tourism,hotel
347,20.6593875,96.927167,tourism,guest_house
348,20.6624683,96.9348832,tourism,hotel
349,20.6599863,96.9243717,tourism,hotel
350,20.6613387,96.9302807,tourism,hotel
351,20.6615967,96.9270431,tourism,guest_house
352,20.6612216,96.9336867,tourism,hotel
353,20.6617373,96.9346266,shop,massage
354,20.660203,96.9286513,tourism,hotel
355,20.6608736,96.9353068,tourism,hotel
356,20.6573653,96.9284808,tourism,guest_house
357,20.6608137,96.9366569,tourism,hotel
358,20.6577183,96.9281433,tourism,guest_house
359,20.6581601,96.9249138,tourism,guest_house
360,20.6609532,96.9303331,shop,yes
361,20.4439905,99.8767465,tourism,hotel
362,15.3016049,98.3867419,tourism,attraction
363,22.0095211,96.1261051,railway,level_crossing
364,16.7756169,96.1601719,tourism,hotel
365,20.934224,96.666657,tourism,hotel
366,16.8077236,96.1424016,tourism,hotel
367,16.8056697,96.143015,tourism,hotel
368,16.7731146,96.1581786,tourism,guest_house
369,20.6549048,96.9248498,tourism,artwork
370,20.6552349,96.9249936,tourism,hotel
371,16.8772954,96.1021512,place,neighbourhood
372,16.8798692,96.1011784,place,neighbourhood
373,16.8837214,96.099564,place,neighbourhood
374,16.8879873,96.1101979,place,neighbourhood
375,20.6287211,96.8804078,tourism,spa_resort
376,16.8885162,96.1062575,shop,market
377,16.8859448,96.0991612,shop,convenience
378,16.8783733,96.0999444,building,public
379,16.8879884,96.1066695,place,suburb
380,16.8763811,96.0633373,place,suburb
381,16.8555335,96.0834917,shop,supermarket
382,16.8569933,96.0857244,shop,supermarket
383,19.8597712,97.2865787,place,village
384,19.8823234,97.2790257,place,village
385,19.8759888,97.2936646,place,village
386,19.6673105,97.3734516,place,village
387,19.6578515,97.2807741,place,village
388,19.2949156,97.3677754,place,village
389,19.1710509,97.3421041,place,town
390,21.2005227,94.9074658,tourism,guest_house
391,21.2006065,94.9075925,tourism,guest_house
392,21.194885,94.9010623,tourism,attraction
393,21.1968473,94.902182,tourism,guest_house
394,21.186229,94.8878552,tourism,hotel
395,21.1853124,94.8865296,tourism,guest_house
396,21.1990762,94.9044426,tourism,guest_house
397,21.1989046,94.9047813,tourism,information
398,21.1964631,94.8984268,tourism,guest_house
399,21.1760499,94.879463,tourism,attraction
400,21.1796399,94.8763309,tourism,attraction
401,20.3166341,98.3233581,place,village
402,20.3029864,98.2935784,place,village
403,20.3444744,98.3920704,place,village
404,20.3068803,98.3094521,place,village
405,20.3186811,98.361903,place,town
406,21.1336761,94.8700018,tourism,hotel
407,21.1332495,94.8565641,tourism,hotel
408,21.1331288,94.8688398,tourism,hotel
409,21.1532704,94.8591905,tourism,attraction
410,21.1345233,94.8706587,tourism,hotel
411,21.1362183,94.8595542,tourism,hotel
412,21.1292151,94.8630054,tourism,hotel
413,21.1536449,94.8599467,tourism,guest_house
414,21.1324441,94.8560018,tourism,guest_house
415,21.1325453,94.8598531,tourism,motel
416,20.3678617,98.5099748,place,village
417,21.1939572,94.9050953,tourism,hotel
418,21.1916194,94.9076683,tourism,guest_house
419,21.1930963,94.8966008,tourism,guest_house
420,21.1993607,94.9081775,tourism,guest_house
421,21.2031907,94.9105977,tourism,guest_house
422,21.1909116,94.9094134,tourism,guest_house
423,21.1752745,94.9172543,tourism,motel
424,21.1270758,94.8503338,tourism,attraction
425,19.1648929,97.4979088,place,village
426,19.1194,97.3233551,place,hamlet
427,20.3628509,98.4281879,place,hamlet
428,20.8837467,95.8774781,railway,crossing
429,20.7791209,97.0369478,shop,car_repair
430,20.7837358,97.032092,tourism,hotel
431,20.7859161,97.0351681,tourism,guest_house
432,20.7443781,97.0507378,railway,level_crossing
433,20.3545213,98.4290214,place,hamlet
434,16.8599331,97.5541197,place,hamlet
435,16.1452969,97.7202544,railway,level_crossing
436,16.1658329,97.9097967,place,village
437,16.3526047,97.9967648,place,hamlet
438,20.9417717,96.6622366,tourism,information
439,20.9418253,96.6622488,shop,books
440,20.6599788,96.6329522,place,town
441,20.9469724,98.2753628,place,hamlet
442,20.7854573,98.3984775,place,village
443,20.7842398,98.4298211,place,hamlet
444,20.7636453,98.3328549,place,town
445,20.7851794,98.4079713,place,hamlet
446,20.7821792,98.4343294,place,isolated_dwelling
447,20.8232254,98.4544416,place,isolated_dwelling
448,20.7788175,98.4163675,place,isolated_dwelling
449,20.8480931,98.3189209,place,isolated_dwelling
450,16.7791494,96.2473332,railway,level_crossing
451,20.4469708,99.8792165,tourism,hotel
452,20.4453221,99.8771136,tourism,hotel
453,20.4454763,99.8823443,tourism,hotel
454,20.444956,99.8818186,tourism,hotel
455,20.7095223,100.1038018,place,village
456,20.718333,100.101944,place,hamlet
457,20.7175,100.099722,place,village
458,21.8028988,96.0653803,railway,level_crossing
459,22.1124438,96.6011409,railway,station
460,22.0701091,96.5375912,railway,halt
461,20.8784297,99.9255692,place,town
462,17.3452762,96.4745092,railway,level_crossing
463,17.3490471,96.4774751,railway,level_crossing
464,17.5720639,96.5494062,railway,level_crossing
465,17.5932156,96.5635641,railway,level_crossing
466,17.5116334,96.5303026,railway,level_crossing
467,17.4759136,96.5209907,railway,level_crossing
468,17.3868633,96.5353739,railway,level_crossing
469,17.3634894,96.5093898,railway,level_crossing
470,17.3518411,96.4944514,railway,level_crossing
471,17.3998302,96.5497419,railway,level_crossing
472,18.8199944,95.2153473,railway,level_crossing
473,18.8214718,95.246207,railway,halt
474,18.8202392,95.2156814,railway,level_crossing
475,18.7695304,95.3371291,railway,level_crossing
476,18.8241766,95.2269432,railway,level_crossing
477,18.8205666,95.2638843,railway,level_crossing
478,18.8211713,95.247421,railway,level_crossing
479,18.8205153,95.2724963,railway,level_crossing
480,18.7365483,95.3592949,railway,level_crossing
481,18.8201627,95.2155622,railway,level_crossing
482,18.8207973,95.2694973,railway,level_crossing
483,18.8232959,95.2243326,railway,level_crossing
484,18.820195,95.2155645,railway,level_crossing
485,18.825333,95.2738068,railway,station
486,18.7468048,95.3530558,railway,level_crossing
487,18.8243077,95.2719856,railway,level_crossing
488,18.8139827,95.2910034,railway,level_crossing
489,18.768413,95.33825,railway,level_crossing
490,18.820293,95.2156719,railway,level_crossing
491,16.8697952,96.220631,railway,level_crossing
492,16.9017013,96.2265981,railway,level_crossing
493,16.8924799,96.2381525,railway,level_crossing
494,20.7412506,98.3246917,place,village
495,17.3335767,96.4532661,building,pagoda
496,22.2467737,96.6425462,railway,station
497,22.1749991,96.615587,railway,station
498,22.0266248,96.4636948,tourism,hotel
499,22.0368105,96.4653744,railway,station
500,22.0389691,96.4686805,railway,level_crossing
501,22.0280266,96.4648104,tourism,hotel
502,22.0274726,96.4645533,tourism,guest_house
503,22.0199114,96.4623017,tourism,hotel
504,22.0001987,96.4663353,tourism,viewpoint
505,21.9979241,96.467627,tourism,museum
506,20.5597598,95.9826666,railway,turntable
507,20.8495096,96.0576989,railway,level_crossing
508,20.849506,96.0577275,railway,level_crossing
509,20.8577683,96.035655,railway,level_crossing
510,18.8283167,95.2802139,railway,level_crossing
511,22.5491134,97.1198695,railway,station
512,22.5776747,97.2291101,railway,station
513,22.5634643,97.1944035,railway,level_crossing
514,22.6236351,97.2954073,railway,level_crossing
515,22.6157404,97.294765,railway,level_crossing
516,22.6187263,97.2945092,railway,station
517,22.6194546,97.30029,shop,supermarket
518,22.6154617,97.3020951,healthcare,dentist
519,22.6174987,97.3043563,shop,deli
520,22.6221756,97.3003223,tourism,guest_house
521,22.5952429,97.254527,railway,level_crossing
522,18.8221277,95.2208334,railway,level_crossing
523,18.8206786,95.2189604,building,yes
524,18.8242901,95.2345109,railway,level_crossing
525,18.8440351,95.366842,railway,level_crossing
526,16.7907492,97.3873839,railway,level_crossing
527,16.8792173,97.3618752,railway,level_crossing
528,16.8636828,97.3608874,railway,level_crossing
529,16.9044553,97.3692982,railway,level_crossing
530,16.9301864,97.3524878,railway,level_crossing
531,16.9243184,97.3548433,railway,level_crossing
532,16.925504,97.3819341,tourism,viewpoint
533,16.7887703,97.388294,railway,level_crossing
534,16.6239197,97.453025,railway,level_crossing
535,16.6188807,97.4552996,railway,level_crossing
536,16.5912123,97.4754547,railway,level_crossing
537,16.5957389,97.4669788,railway,level_crossing
538,16.6052865,97.4614472,railway,level_crossing
539,16.6019079,97.4631589,railway,level_crossing
540,16.5967378,97.4663683,railway,level_crossing
541,16.6149443,97.4570668,railway,level_crossing
542,16.6391161,97.4461792,railway,level_crossing
543,22.9689788,97.7164313,railway,level_crossing
544,22.974031,97.7317243,railway,buffer_stop
545,22.9733916,97.7310263,railway,station
546,22.9704013,97.7272014,railway,level_crossing
547,22.9706959,97.7226806,railway,level_crossing
548,22.1191788,95.1350597,railway,level_crossing
549,22.0603974,95.2059546,railway,level_crossing
550,22.1792098,95.1032689,railway,level_crossing
551,22.075896,95.176367,railway,level_crossing
552,22.0802294,95.2893741,tourism,attraction
553,21.7251674,95.1853481,railway,level_crossing
554,21.9135808,95.285714,railway,level_crossing
555,21.9274595,95.4607955,railway,level_crossing
556,21.9429397,95.5867057,railway,level_crossing
557,21.9518654,95.2946486,railway,level_crossing
558,21.9540736,95.2892838,railway,level_crossing
559,21.9717907,95.2799441,railway,level_crossing
560,22.519062,95.1787554,railway,crossing
561,22.4729716,95.1664711,railway,crossing
562,22.2025045,95.0894943,railway,level_crossing
563,22.0801445,95.2870978,tourism,artwork
564,21.9359234,95.3108993,railway,level_crossing
565,22.0539131,95.2184004,railway,level_crossing
566,22.0874657,95.1595308,railway,level_crossing
567,22.0866781,95.1609199,railway,level_crossing
568,22.0864104,95.1613711,railway,level_crossing
569,22.1115349,95.13869,railway,level_crossing
570,22.1042211,95.1421517,railway,level_crossing
571,22.1120461,95.1384476,railway,level_crossing
572,22.1134047,95.1378181,railway,level_crossing
573,22.1885076,95.0978875,railway,level_crossing
574,21.2238292,95.5430407,railway,level_crossing
575,21.2332788,95.5034291,railway,level_crossing
576,21.2269529,95.5183847,railway,level_crossing
577,21.4317068,95.393302,railway,level_crossing
578,21.4525503,95.397281,railway,turntable
579,21.4706924,95.3963727,railway,level_crossing
580,21.4722567,95.5003155,railway,level_crossing
581,21.4769278,95.4812714,railway,level_crossing
582,21.4599684,95.5546171,railway,level_crossing
583,21.4550788,95.396366,railway,level_crossing
584,21.4501542,95.3964067,railway,level_crossing
585,21.4550995,95.3963103,railway,level_crossing
586,21.9594146,95.7835953,railway,level_crossing
587,21.9797906,95.7157953,railway,level_crossing
588,21.942625,95.8715298,railway,level_crossing
589,21.460088,95.3962357,railway,level_crossing
590,21.4600336,95.396317,railway,level_crossing
591,21.4601292,95.3961684,railway,level_crossing
592,18.0378805,95.2635016,railway,level_crossing
593,18.3355465,95.2423145,railway,level_crossing
594,18.3351812,95.2397574,railway,level_crossing
595,17.711166,95.2688619,railway,crossing
596,17.6410429,95.4576312,railway,level_crossing
597,17.6380202,95.4756008,railway,level_crossing
598,17.6547216,95.4407112,railway,level_crossing
599,17.6305754,95.4646978,railway,level_crossing
600,17.7283043,95.2259491,railway,level_crossing
601,16.9421351,96.5743427,tourism,viewpoint
602,20.8834604,94.827904,railway,station
603,20.8045269,95.0257138,railway,level_crossing
604,20.830855,95.1462511,railway,level_crossing
605,20.8113249,95.2140736,railway,level_crossing
606,20.3443607,95.4162841,railway,level_crossing
607,20.3336782,95.4137701,railway,station
608,20.1469623,95.4836526,railway,level_crossing
609,20.1794208,95.4566893,railway,level_crossing
610,20.3232969,95.4112947,railway,level_crossing
611,20.8689568,94.8764326,railway,station
612,20.1223868,94.93968,railway,buffer_stop
613,20.1227913,94.9423557,railway,station
614,21.3510763,95.0678826,railway,level_crossing
615,21.3312096,95.0565872,railway,level_crossing
616,21.33114,95.0565979,railway,level_crossing
617,21.3612791,95.1092783,railway,station
618,21.3707422,95.1137684,railway,level_crossing
619,21.5380256,95.1953244,railway,crossing
620,21.6422497,95.2067229,railway,level_crossing
621,21.3533208,95.0867404,railway,level_crossing
622,21.3534749,95.0894073,railway,level_crossing
623,21.3744246,95.1152096,railway,level_crossing
624,21.3736621,95.1149111,railway,level_crossing
625,19.3490453,95.2252567,railway,station
626,17.8428373,95.73493,railway,level_crossing
627,17.7847735,95.7467635,railway,level_crossing
628,17.7202169,95.4699959,railway,level_crossing
629,17.7941893,95.739282,railway,level_crossing
630,17.8950655,95.7247423,railway,level_crossing
631,17.9778335,95.7083585,railway,level_crossing
632,17.9821057,95.7075127,railway,level_crossing
633,16.2538994,97.7082532,railway,level_crossing
634,16.3429522,97.6768222,railway,level_crossing
635,16.4493292,97.6241092,railway,level_crossing
636,16.3909579,97.6357083,railway,crossing
637,16.450902,97.624415,railway,level_crossing
638,16.4412655,97.6224365,railway,level_crossing
639,16.2515097,97.7092238,railway,level_crossing
640,19.7407184,96.2051283,railway,level_crossing
641,19.74855,96.2018272,railway,level_crossing
642,19.6304051,96.1133782,railway,level_crossing
643,19.6528797,96.1390188,railway,level_crossing
644,19.6104561,96.2349598,railway,level_crossing
645,19.6527919,96.1388936,railway,level_crossing
646,16.6700508,96.4440807,place,village
647,16.926129,96.3713178,place,village
648,17.0344249,96.3687432,place,town
649,17.0759846,96.2626559,place,village
650,17.0891732,96.4603044,place,town
651,17.1164499,96.3228665,place,village
652,17.1275654,96.4262071,place,village
653,17.127826,96.2634082,place,village
654,17.1424618,96.2836319,place,village
655,17.1603091,96.4817404,place,village
656,17.1797864,96.3796225,place,village
657,17.2197264,96.496009,place,village
658,17.3188187,96.1345008,place,village
659,17.3306697,96.1729858,place,town
660,19.7248793,97.986287,place,village
661,18.4568039,94.3002839,place,village
662,16.1853462,97.7214813,railway,level_crossing
663,27.2924204,96.1175504,place,village
664,16.8261692,96.1287029,shop,department_store
665,16.8279663,96.130192,shop,clothes
666,21.8801906,96.2260133,railway,level_crossing
667,21.9978469,96.4682135,building,entrance
668,21.9966906,96.471223,building,yes
669,22.3364936,96.7940795,railway,station
670,22.3376326,96.8106854,railway,level_crossing
671,22.2920571,96.7132737,railway,level_crossing
672,22.282044,96.6938827,railway,level_crossing
673,22.3379028,96.8553178,railway,station
