,lat,lon,type,subtype
64078,43.3232549,-8.8270469,place,hamlet
64079,43.3200796,-8.8236592,place,hamlet
64080,43.3178238,-8.8238728,place,hamlet
64081,43.3225966,-8.8221879,place,hamlet
64082,43.3153431,-8.819753,place,hamlet
64083,43.3209571,-8.8278927,place,hamlet
64084,43.3089146,-8.8109145,place,hamlet
64085,43.321662,-8.8306459,place,hamlet
64086,43.3125006,-8.816598,place,hamlet
64087,42.1818934,-8.3594583,place,suburb
64088,42.1827151,-8.3635264,tourism,picnic_site
64089,43.316216,-8.595956,place,hamlet
64090,43.2621354,-8.6001261,place,hamlet
64091,43.2578585,-8.6414144,place,hamlet
64092,43.1722851,-8.5696287,place,hamlet
64093,43.1916577,-8.5816849,place,hamlet
64094,41.9367957,-7.4339307,building,residential
64095,43.2094178,-8.4757121,place,hamlet
64096,41.9544193,-7.428787,building,residential
64097,43.2554377,-8.5539393,place,village
64098,43.2664012,-8.5684895,place,hamlet
64099,43.2529372,-8.605597,place,hamlet
64100,43.2108562,-8.0522066,place,hamlet
64101,42.8391508,-8.590973,place,hamlet
64102,42.841229,-8.600259,place,hamlet
64103,42.8406607,-8.6017811,place,hamlet
64104,42.8442193,-8.6015754,place,hamlet
64105,42.8459142,-8.5999101,place,hamlet
64106,42.8562067,-8.5885254,place,hamlet
64107,42.8597654,-8.6089985,place,hamlet
64108,42.8574968,-8.6086584,place,hamlet
64109,42.8556395,-8.5956842,place,hamlet
64110,42.8415577,-8.5850062,place,hamlet
64111,42.8574345,-8.595004,place,hamlet
64112,42.8486228,-8.5926731,place,hamlet
64113,42.8348515,-8.6056711,place,village
64114,42.8457967,-8.5882412,place,hamlet
64115,42.8403378,-8.6082817,place,hamlet
64116,42.8457842,-8.5881762,place,village
64117,42.8533765,-8.6435098,place,hamlet
64118,42.9318065,-8.6089433,place,hamlet
64119,42.9180111,-8.6239789,place,hamlet
64120,42.9305854,-8.6077675,place,hamlet
64121,42.937215,-8.6001832,place,hamlet
64122,42.9083914,-8.6245603,place,hamlet
64123,42.924125,-8.6169031,place,hamlet
64124,42.9195984,-8.6018185,place,hamlet
64125,42.9288906,-8.6155618,place,hamlet
64126,42.9091698,-8.648958,place,hamlet
64127,42.8900073,-8.6507692,place,hamlet
64128,42.9094042,-8.6542843,place,hamlet
64129,42.894665,-8.6416251,place,hamlet
64130,42.8914145,-8.6375806,place,hamlet
64131,42.8864195,-8.6560056,place,hamlet
64132,42.9036981,-8.6582281,place,hamlet
64133,42.9039722,-8.6491139,place,hamlet
64134,42.8982556,-8.6604454,place,hamlet
64135,42.8965677,-8.6418896,place,hamlet
64136,42.8918737,-8.6439412,place,hamlet
64137,42.8985738,-8.6454006,place,hamlet
64138,42.8961666,-8.6543753,place,hamlet
64139,42.9170074,-8.6642488,place,hamlet
64140,42.9201529,-8.6622805,place,hamlet
64141,42.9075179,-8.6480643,place,hamlet
64142,42.8829563,-8.6405736,place,hamlet
64143,42.8795666,-8.6438354,place,hamlet
64144,42.8722884,-8.6586006,place,hamlet
64145,42.8772053,-8.6447492,place,hamlet
64146,42.8719335,-8.6532235,place,hamlet
64147,42.8743856,-8.6415749,place,hamlet
64148,42.8862066,-8.6327965,place,hamlet
64149,42.880994,-8.6516028,place,hamlet
64150,42.9557785,-8.6491382,place,hamlet
64151,42.9501905,-8.6492218,place,hamlet
64152,42.9367766,-8.649197,place,hamlet
64153,42.9527605,-8.6495866,place,hamlet
64154,42.9390065,-8.6518886,place,hamlet
64155,42.9439266,-8.6492912,place,hamlet
64156,42.9480131,-8.6524387,place,hamlet
64157,42.8880228,-8.7040766,place,hamlet
64158,42.8902071,-8.7075964,place,hamlet
64159,42.8998719,-8.7021385,place,hamlet
64160,42.8961882,-8.705494,place,hamlet
64161,42.8827272,-8.6971207,place,hamlet
64162,42.8865144,-8.7198885,place,hamlet
64163,42.8991597,-8.7142072,place,hamlet
64164,42.8919657,-8.7116657,place,hamlet
64165,42.8886521,-8.7102795,place,hamlet
64166,42.9272614,-8.6757449,place,hamlet
64167,42.8815524,-8.7062638,place,hamlet
64168,42.8852909,-8.7090302,place,hamlet
64169,42.9161119,-8.6846786,place,hamlet
64170,42.9264192,-8.6527819,place,hamlet
64171,42.8834235,-8.6881358,place,hamlet
64172,42.9218615,-8.6581132,place,hamlet
64173,42.8844246,-8.681581,place,hamlet
64174,42.8992704,-8.6730116,place,hamlet
64175,42.9020526,-8.6820169,place,hamlet
64176,42.8998129,-8.6799149,place,hamlet
64177,42.9285529,-8.653091,place,hamlet
64178,42.855533,-8.6451315,place,hamlet
64179,42.8546072,-8.6551382,place,hamlet
64180,42.8621857,-8.6592221,place,hamlet
64181,42.8674981,-8.662493,place,hamlet
64182,42.8565771,-8.6305943,place,hamlet
64183,42.8586352,-8.6256389,place,hamlet
64184,42.8605218,-8.6583263,place,hamlet
64185,42.2610308,-8.785575,shop,optician
64186,42.2613726,-8.7855958,shop,optician
64187,42.2617116,-8.7854467,shop,greengrocer
64188,42.2618956,-8.7856042,shop,hairdresser
64189,42.848828,-8.637733,place,hamlet
64190,42.8528369,-8.6384911,place,hamlet
64191,42.8456299,-8.6172597,place,hamlet
64192,42.8469088,-8.6399649,place,hamlet
64193,42.851812,-8.6419141,place,hamlet
64194,42.8365295,-8.6296713,place,hamlet
64195,42.8297827,-8.6171653,place,hamlet
64196,42.8327291,-8.6298622,place,hamlet
64197,42.844436,-8.6259038,place,hamlet
64198,42.8502037,-8.6299668,place,hamlet
64199,42.8513715,-8.6221088,place,hamlet
64200,42.8516447,-8.6189808,place,hamlet
64201,42.8485336,-8.625933,place,hamlet
64202,42.8466098,-8.6334385,place,hamlet
64203,42.8580933,-8.6147206,place,hamlet
64204,42.9283342,-9.1689366,place,hamlet
64205,42.948434,-9.1816283,place,neighbourhood
64206,42.9710229,-9.1943485,place,hamlet
64207,43.047363,-9.1661353,place,hamlet
64208,43.1122137,-9.1096421,place,hamlet
64209,42.2791312,-8.8168137,place,suburb
64210,42.2848917,-8.7699545,place,suburb
64211,42.2634798,-8.8016059,place,suburb
64212,42.2709267,-8.8381091,place,suburb
64213,43.0670064,-8.9783941,place,hamlet
64214,43.1175393,-9.0061252,place,hamlet
64215,43.101562,-9.0347113,place,hamlet
64216,42.2628222,-8.7655746,tourism,artwork
64217,43.3312263,-8.3842647,place,yes
64218,43.7321987,-7.8875579,place,hamlet
64219,43.699683,-7.8949565,place,hamlet
64220,43.6992126,-7.9526927,place,hamlet
64221,43.6890791,-7.9373774,place,hamlet
64222,43.7294566,-7.8787554,place,village
64223,43.7100715,-7.8582938,place,hamlet
64224,43.7572797,-7.8788493,place,hamlet
64225,43.6929918,-7.9127485,place,hamlet
